gamePk,date,home_team,away_team,status,home_score,away_score
776694,2025-08-18T22:40:00Z,Pittsburgh Pirates,Toronto Blue Jays,Preview,,
776688,2025-08-18T22:40:00Z,Miami Marlins,St. Louis Cardinals,Preview,,
776689,2025-08-18T22:45:00Z,Philadelphia Phillies,Seattle Mariners,Preview,,
776695,2025-08-18T23:10:00Z,Boston Red Sox,Baltimore Orioles,Preview,,
776696,2025-08-18T23:15:00Z,Atlanta Braves,Chicago White Sox,Preview,,
776690,2025-08-18T23:40:00Z,Kansas City Royals,Texas Rangers,Preview,,
776693,2025-08-19T00:40:00Z,Colorado Rockies,Los Angeles Dodgers,Preview,,
776681,2025-08-19T01:38:00Z,Los Angeles Angels,Cincinnati Reds,Preview,,
776682,2025-08-19T01:40:00Z,Arizona Diamondbacks,Cleveland Guardians,Preview,,
776683,2025-08-19T01:40:00Z,San Diego Padres,San Francisco Giants,Preview,,
776685,2025-08-19T22:40:00Z,Detroit Tigers,Houston Astros,Preview,,
776679,2025-08-19T22:40:00Z,Pittsburgh Pirates,Toronto Blue Jays,Preview,,
776686,2025-08-19T22:40:00Z,Miami Marlins,St. Louis Cardinals,Preview,,
776678,2025-08-19T22:45:00Z,Washington Nationals,New York Mets,Preview,,
776680,2025-08-19T22:45:00Z,Philadelphia Phillies,Seattle Mariners,Preview,,
776684,2025-08-19T23:10:00Z,Boston Red Sox,Baltimore Orioles,Preview,,
776687,2025-08-19T23:15:00Z,Atlanta Braves,Chicago White Sox,Preview,,
776677,2025-08-19T23:35:00Z,Tampa Bay Rays,New York Yankees,Preview,,
776675,2025-08-19T23:40:00Z,Kansas City Royals,Texas Rangers,Preview,,
776674,2025-08-19T23:40:00Z,Minnesota Twins,Athletics,Preview,,
776676,2025-08-20T00:05:00Z,Chicago Cubs,Milwaukee Brewers,Preview,,
776671,2025-08-20T00:40:00Z,Colorado Rockies,Los Angeles Dodgers,Preview,,
776668,2025-08-20T01:38:00Z,Los Angeles Angels,Cincinnati Reds,Preview,,
776672,2025-08-20T01:40:00Z,Arizona Diamondbacks,Cleveland Guardians,Preview,,
776667,2025-08-20T01:40:00Z,San Diego Padres,San Francisco Giants,Preview,,
776661,2025-08-20T16:35:00Z,Pittsburgh Pirates,Toronto Blue Jays,Preview,,
776662,2025-08-20T17:05:00Z,Philadelphia Phillies,Seattle Mariners,Preview,,
776673,2025-08-20T17:10:00Z,Detroit Tigers,Houston Astros,Preview,,
776658,2025-08-20T19:40:00Z,Arizona Diamondbacks,Cleveland Guardians,Preview,,
776670,2025-08-20T22:40:00Z,Miami Marlins,St. Louis Cardinals,Preview,,
776659,2025-08-20T22:45:00Z,Washington Nationals,New York Mets,Preview,,
776669,2025-08-20T23:15:00Z,Atlanta Braves,Chicago White Sox,Preview,,
776664,2025-08-20T23:35:00Z,Tampa Bay Rays,New York Yankees,Preview,,
776666,2025-08-20T23:40:00Z,Kansas City Royals,Texas Rangers,Preview,,
776665,2025-08-20T23:40:00Z,Minnesota Twins,Athletics,Preview,,
776663,2025-08-21T00:05:00Z,Chicago Cubs,Milwaukee Brewers,Preview,,
776660,2025-08-21T00:40:00Z,Colorado Rockies,Los Angeles Dodgers,Preview,,
776652,2025-08-21T01:38:00Z,Los Angeles Angels,Cincinnati Reds,Preview,,
776656,2025-08-21T01:40:00Z,San Diego Padres,San Francisco Giants,Preview,,
776653,2025-08-21T17:10:00Z,Minnesota Twins,Athletics,Preview,,
776657,2025-08-21T18:10:00Z,Kansas City Royals,Texas Rangers,Preview,,
776651,2025-08-21T18:20:00Z,Chicago Cubs,Milwaukee Brewers,Preview,,
776644,2025-08-21T19:10:00Z,Colorado Rockies,Los Angeles Dodgers,Preview,,
776650,2025-08-21T20:05:00Z,Washington Nationals,New York Mets,Preview,,
776642,2025-08-21T20:10:00Z,San Diego Padres,San Francisco Giants,Preview,,
776655,2025-08-21T23:15:00Z,Baltimore Orioles,Houston Astros,Preview,,
776654,2025-08-21T23:15:00Z,New York Yankees,Boston Red Sox,Preview,,
776631,2025-08-21T23:35:00Z,Tampa Bay Rays,St. Louis Cardinals,Preview,,
776637,2025-08-22T22:40:00Z,Pittsburgh Pirates,Colorado Rockies,Preview,,
776648,2025-08-22T22:45:00Z,Philadelphia Phillies,Washington Nationals,Preview,,
776643,2025-08-22T23:05:00Z,Baltimore Orioles,Houston Astros,Preview,,
776647,2025-08-22T23:05:00Z,New York Yankees,Boston Red Sox,Preview,,
776649,2025-08-22T23:10:00Z,Detroit Tigers,Kansas City Royals,Preview,,
776646,2025-08-22T23:10:00Z,Miami Marlins,Toronto Blue Jays,Preview,,
776645,2025-08-22T23:15:00Z,Atlanta Braves,New York Mets,Preview,,
776633,2025-08-22T23:35:00Z,Tampa Bay Rays,St. Louis Cardinals,Preview,,
776639,2025-08-22T23:40:00Z,Chicago White Sox,Minnesota Twins,Preview,,
776641,2025-08-23T00:05:00Z,Texas Rangers,Cleveland Guardians,Preview,,
776634,2025-08-23T00:10:00Z,Milwaukee Brewers,San Francisco Giants,Preview,,
776640,2025-08-23T01:38:00Z,Los Angeles Angels,Chicago Cubs,Preview,,
776635,2025-08-23T01:40:00Z,Arizona Diamondbacks,Cincinnati Reds,Preview,,
776636,2025-08-23T01:40:00Z,San Diego Padres,Los Angeles Dodgers,Preview,,
776638,2025-08-23T02:10:00Z,Seattle Mariners,Athletics,Preview,,
776627,2025-08-23T17:05:00Z,New York Yankees,Boston Red Sox,Preview,,
776630,2025-08-23T20:10:00Z,Miami Marlins,Toronto Blue Jays,Preview,,
776628,2025-08-23T22:05:00Z,Philadelphia Phillies,Washington Nationals,Preview,,
776625,2025-08-23T22:10:00Z,Detroit Tigers,Kansas City Royals,Preview,,
776632,2025-08-23T22:40:00Z,Pittsburgh Pirates,Colorado Rockies,Preview,,
776629,2025-08-23T23:05:00Z,Baltimore Orioles,Houston Astros,Preview,,
776623,2025-08-23T23:05:00Z,Texas Rangers,Cleveland Guardians,Preview,,
776619,2025-08-23T23:10:00Z,Chicago White Sox,Minnesota Twins,Preview,,
776621,2025-08-23T23:10:00Z,Milwaukee Brewers,San Francisco Giants,Preview,,
776626,2025-08-23T23:15:00Z,Atlanta Braves,New York Mets,Preview,,
776622,2025-08-24T00:10:00Z,Arizona Diamondbacks,Cincinnati Reds,Preview,,
776617,2025-08-24T00:40:00Z,San Diego Padres,Los Angeles Dodgers,Preview,,
776618,2025-08-24T01:38:00Z,Los Angeles Angels,Chicago Cubs,Preview,,
776620,2025-08-24T01:40:00Z,Seattle Mariners,Athletics,Preview,,
776610,2025-08-24T16:05:00Z,Pittsburgh Pirates,Colorado Rockies,Preview,,
776606,2025-08-24T16:10:00Z,Tampa Bay Rays,St. Louis Cardinals,Preview,,
776612,2025-08-24T17:35:00Z,Baltimore Orioles,Houston Astros,Preview,,
776613,2025-08-24T17:35:00Z,Philadelphia Phillies,Washington Nationals,Preview,,
776624,2025-08-24T17:35:00Z,Atlanta Braves,New York Mets,Preview,,
776616,2025-08-24T17:35:00Z,New York Yankees,Boston Red Sox,Preview,,
776615,2025-08-24T17:40:00Z,Detroit Tigers,Kansas City Royals,Preview,,
776614,2025-08-24T17:40:00Z,Miami Marlins,Toronto Blue Jays,Preview,,
776607,2025-08-24T18:10:00Z,Chicago White Sox,Minnesota Twins,Preview,,
776608,2025-08-24T18:10:00Z,Milwaukee Brewers,San Francisco Giants,Preview,,
776611,2025-08-24T18:35:00Z,Texas Rangers,Cleveland Guardians,Preview,,
776605,2025-08-24T20:07:00Z,Los Angeles Angels,Chicago Cubs,Preview,,
776609,2025-08-24T20:10:00Z,Arizona Diamondbacks,Cincinnati Reds,Preview,,
776603,2025-08-24T20:10:00Z,San Diego Padres,Los Angeles Dodgers,Preview,,
776602,2025-08-24T20:10:00Z,Seattle Mariners,Athletics,Preview,,
776604,2025-08-25T22:35:00Z,Baltimore Orioles,Boston Red Sox,Preview,,
776601,2025-08-25T22:40:00Z,Cleveland Guardians,Tampa Bay Rays,Preview,,
776600,2025-08-25T22:40:00Z,Miami Marlins,Atlanta Braves,Preview,,
776597,2025-08-25T23:05:00Z,New York Yankees,Washington Nationals,Preview,,
776596,2025-08-25T23:07:00Z,Toronto Blue Jays,Minnesota Twins,Preview,,
776598,2025-08-25T23:10:00Z,New York Mets,Philadelphia Phillies,Preview,,
776599,2025-08-25T23:40:00Z,Chicago White Sox,Kansas City Royals,Preview,,
776593,2025-08-25T23:40:00Z,Milwaukee Brewers,Arizona Diamondbacks,Preview,,
776589,2025-08-25T23:45:00Z,St. Louis Cardinals,Pittsburgh Pirates,Preview,,
776592,2025-08-26T00:05:00Z,Texas Rangers,Los Angeles Angels,Preview,,
776595,2025-08-26T01:40:00Z,Seattle Mariners,San Diego Padres,Preview,,
776590,2025-08-26T02:05:00Z,Athletics,Detroit Tigers,Preview,,
776594,2025-08-26T02:10:00Z,Los Angeles Dodgers,Cincinnati Reds,Preview,,
776591,2025-08-26T22:35:00Z,Baltimore Orioles,Boston Red Sox,Preview,,
776584,2025-08-26T22:40:00Z,Cleveland Guardians,Tampa Bay Rays,Preview,,
776581,2025-08-26T22:40:00Z,Miami Marlins,Atlanta Braves,Preview,,
776588,2025-08-26T23:05:00Z,New York Yankees,Washington Nationals,Preview,,
776582,2025-08-26T23:07:00Z,Toronto Blue Jays,Minnesota Twins,Preview,,
776585,2025-08-26T23:10:00Z,New York Mets,Philadelphia Phillies,Preview,,
776583,2025-08-26T23:40:00Z,Chicago White Sox,Kansas City Royals,Preview,,
776586,2025-08-26T23:40:00Z,Milwaukee Brewers,Arizona Diamondbacks,Preview,,
776578,2025-08-26T23:45:00Z,St. Louis Cardinals,Pittsburgh Pirates,Preview,,
776575,2025-08-27T00:05:00Z,Texas Rangers,Los Angeles Angels,Preview,,
776587,2025-08-27T00:10:00Z,Houston Astros,Colorado Rockies,Preview,,
776577,2025-08-27T01:40:00Z,Seattle Mariners,San Diego Padres,Preview,,
776576,2025-08-27T01:45:00Z,San Francisco Giants,Chicago Cubs,Preview,,
776573,2025-08-27T02:05:00Z,Athletics,Detroit Tigers,Preview,,
776574,2025-08-27T02:10:00Z,Los Angeles Dodgers,Cincinnati Reds,Preview,,
776570,2025-08-27T17:05:00Z,New York Yankees,Washington Nationals,Preview,,
776580,2025-08-27T17:10:00Z,Cleveland Guardians,Tampa Bay Rays,Preview,,
776565,2025-08-27T17:10:00Z,Miami Marlins,Atlanta Braves,Preview,,
776561,2025-08-27T20:10:00Z,Seattle Mariners,San Diego Padres,Preview,,
776579,2025-08-27T22:35:00Z,Baltimore Orioles,Boston Red Sox,Preview,,
776567,2025-08-27T23:07:00Z,Toronto Blue Jays,Minnesota Twins,Preview,,
776566,2025-08-27T23:10:00Z,New York Mets,Philadelphia Phillies,Preview,,
776569,2025-08-27T23:40:00Z,Chicago White Sox,Kansas City Royals,Preview,,
776572,2025-08-27T23:40:00Z,Milwaukee Brewers,Arizona Diamondbacks,Preview,,
776568,2025-08-27T23:45:00Z,St. Louis Cardinals,Pittsburgh Pirates,Preview,,
776563,2025-08-28T00:05:00Z,Texas Rangers,Los Angeles Angels,Preview,,
776571,2025-08-28T00:10:00Z,Houston Astros,Colorado Rockies,Preview,,
776562,2025-08-28T00:40:00Z,Los Angeles Dodgers,Cincinnati Reds,Preview,,
776557,2025-08-28T01:45:00Z,San Francisco Giants,Chicago Cubs,Preview,,
776559,2025-08-28T02:05:00Z,Athletics,Detroit Tigers,Preview,,
776564,2025-08-28T17:05:00Z,Baltimore Orioles,Boston Red Sox,Preview,,
776555,2025-08-28T18:10:00Z,Houston Astros,Colorado Rockies,Preview,,
776553,2025-08-28T18:10:00Z,Milwaukee Brewers,Arizona Diamondbacks,Preview,,
776554,2025-08-28T18:15:00Z,St. Louis Cardinals,Pittsburgh Pirates,Preview,,
776550,2025-08-28T19:45:00Z,San Francisco Giants,Chicago Cubs,Preview,,
776560,2025-08-28T22:45:00Z,Philadelphia Phillies,Atlanta Braves,Preview,,
776558,2025-08-28T23:10:00Z,New York Mets,Miami Marlins,Preview,,
776556,2025-08-28T23:40:00Z,Chicago White Sox,New York Yankees,Preview,,
776551,2025-08-29T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,Preview,,
776545,2025-08-29T22:45:00Z,Washington Nationals,Tampa Bay Rays,Preview,,
776552,2025-08-29T22:45:00Z,Philadelphia Phillies,Atlanta Braves,Preview,,
776546,2025-08-29T23:07:00Z,Toronto Blue Jays,Milwaukee Brewers,Preview,,
776549,2025-08-29T23:10:00Z,Boston Red Sox,Pittsburgh Pirates,Preview,,
776547,2025-08-29T23:10:00Z,Cleveland Guardians,Seattle Mariners,Preview,,
776548,2025-08-29T23:10:00Z,New York Mets,Miami Marlins,Preview,,
776544,2025-08-29T23:40:00Z,Chicago White Sox,New York Yankees,Preview,,
776543,2025-08-30T00:10:00Z,Houston Astros,Los Angeles Angels,Preview,,
776540,2025-08-30T00:10:00Z,Kansas City Royals,Detroit Tigers,Preview,,
776541,2025-08-30T00:10:00Z,Minnesota Twins,San Diego Padres,Preview,,
776542,2025-08-30T00:40:00Z,Colorado Rockies,Chicago Cubs,Preview,,
776538,2025-08-30T02:05:00Z,Athletics,Texas Rangers,Preview,,
776534,2025-08-30T02:10:00Z,Los Angeles Dodgers,Arizona Diamondbacks,Preview,,
776533,2025-08-30T02:15:00Z,San Francisco Giants,Baltimore Orioles,Preview,,
776527,2025-08-30T19:07:00Z,Toronto Blue Jays,Milwaukee Brewers,Preview,,
776525,2025-08-30T20:05:00Z,Washington Nationals,Tampa Bay Rays,Preview,,
776539,2025-08-30T20:10:00Z,Boston Red Sox,Pittsburgh Pirates,Preview,,
776535,2025-08-30T20:10:00Z,New York Mets,Miami Marlins,Preview,,
776532,2025-08-30T22:05:00Z,Philadelphia Phillies,Atlanta Braves,Preview,,
776536,2025-08-30T22:40:00Z,Cincinnati Reds,St. Louis Cardinals,Preview,,
776531,2025-08-30T23:10:00Z,Houston Astros,Los Angeles Angels,Preview,,
776530,2025-08-30T23:10:00Z,Minnesota Twins,San Diego Padres,Preview,,
776529,2025-08-30T23:10:00Z,Chicago White Sox,New York Yankees,Preview,,
776528,2025-08-30T23:15:00Z,Kansas City Royals,Detroit Tigers,Preview,,
776537,2025-08-30T23:15:00Z,Cleveland Guardians,Seattle Mariners,Preview,,
776516,2025-08-30T23:15:00Z,San Francisco Giants,Baltimore Orioles,Preview,,
776526,2025-08-31T00:10:00Z,Colorado Rockies,Chicago Cubs,Preview,,
776523,2025-08-31T01:10:00Z,Los Angeles Dodgers,Arizona Diamondbacks,Preview,,
776524,2025-08-31T02:05:00Z,Athletics,Texas Rangers,Preview,,
776518,2025-08-31T16:10:00Z,Cincinnati Reds,St. Louis Cardinals,Preview,,
776513,2025-08-31T17:05:00Z,Minnesota Twins,San Diego Padres,Preview,,
776517,2025-08-31T17:35:00Z,Boston Red Sox,Pittsburgh Pirates,Preview,,
776520,2025-08-31T17:35:00Z,Washington Nationals,Tampa Bay Rays,Preview,,
776515,2025-08-31T17:37:00Z,Toronto Blue Jays,Milwaukee Brewers,Preview,,
776521,2025-08-31T17:40:00Z,Cleveland Guardians,Seattle Mariners,Preview,,
776519,2025-08-31T17:40:00Z,New York Mets,Miami Marlins,Preview,,
776510,2025-08-31T18:10:00Z,Houston Astros,Los Angeles Angels,Preview,,
776512,2025-08-31T18:10:00Z,Kansas City Royals,Detroit Tigers,Preview,,
776514,2025-08-31T18:10:00Z,Chicago White Sox,New York Yankees,Preview,,
776511,2025-08-31T19:10:00Z,Colorado Rockies,Chicago Cubs,Preview,,
776507,2025-08-31T20:05:00Z,San Francisco Giants,Baltimore Orioles,Preview,,
776508,2025-08-31T20:05:00Z,Athletics,Texas Rangers,Preview,,
776509,2025-08-31T20:10:00Z,Los Angeles Dodgers,Arizona Diamondbacks,Preview,,
776522,2025-08-31T23:10:00Z,Philadelphia Phillies,Atlanta Braves,Preview,,
776498,2025-09-01T17:05:00Z,Washington Nationals,Miami Marlins,Preview,,
776501,2025-09-01T17:10:00Z,Detroit Tigers,New York Mets,Preview,,
776503,2025-09-01T17:10:00Z,Cincinnati Reds,Toronto Blue Jays,Preview,,
776505,2025-09-01T17:35:00Z,Boston Red Sox,Cleveland Guardians,Preview,,
776499,2025-09-01T18:10:00Z,Houston Astros,Los Angeles Angels,Preview,,
776502,2025-09-01T18:10:00Z,Minnesota Twins,Chicago White Sox,Preview,,
776497,2025-09-01T18:15:00Z,St. Louis Cardinals,Athletics,Preview,,
776506,2025-09-01T20:05:00Z,Chicago Cubs,Atlanta Braves,Preview,,
776492,2025-09-01T20:10:00Z,Colorado Rockies,San Francisco Giants,Preview,,
776500,2025-09-01T20:10:00Z,Milwaukee Brewers,Philadelphia Phillies,Preview,,
776494,2025-09-01T22:40:00Z,San Diego Padres,Baltimore Orioles,Preview,,
776504,2025-09-01T23:35:00Z,Tampa Bay Rays,Seattle Mariners,Preview,,
776495,2025-09-02T00:10:00Z,Arizona Diamondbacks,Texas Rangers,Preview,,
776490,2025-09-02T22:40:00Z,Detroit Tigers,New York Mets,Preview,,
776496,2025-09-02T22:40:00Z,Pittsburgh Pirates,Los Angeles Dodgers,Preview,,
776491,2025-09-02T22:40:00Z,Cincinnati Reds,Toronto Blue Jays,Preview,,
776493,2025-09-02T22:45:00Z,Boston Red Sox,Cleveland Guardians,Preview,,
776482,2025-09-02T22:45:00Z,Washington Nationals,Miami Marlins,Preview,,
776485,2025-09-02T23:35:00Z,Tampa Bay Rays,Seattle Mariners,Preview,,
776488,2025-09-02T23:40:00Z,Kansas City Royals,Los Angeles Angels,Preview,,
776487,2025-09-02T23:40:00Z,Chicago Cubs,Atlanta Braves,Preview,,
776484,2025-09-02T23:40:00Z,Minnesota Twins,Chicago White Sox,Preview,,
776483,2025-09-02T23:45:00Z,St. Louis Cardinals,Athletics,Preview,,
776489,2025-09-03T00:10:00Z,Houston Astros,New York Yankees,Preview,,
776486,2025-09-03T00:40:00Z,Colorado Rockies,San Francisco Giants,Preview,,
776480,2025-09-03T01:40:00Z,San Diego Padres,Baltimore Orioles,Preview,,
776481,2025-09-03T01:40:00Z,Arizona Diamondbacks,Texas Rangers,Preview,,
776477,2025-09-03T17:05:00Z,Washington Nationals,Miami Marlins,Preview,,
776478,2025-09-03T17:10:00Z,Detroit Tigers,New York Mets,Preview,,
776468,2025-09-03T19:40:00Z,Arizona Diamondbacks,Texas Rangers,Preview,,
776465,2025-09-03T20:10:00Z,San Diego Padres,Baltimore Orioles,Preview,,
776479,2025-09-03T22:40:00Z,Pittsburgh Pirates,Los Angeles Dodgers,Preview,,
776475,2025-09-03T22:40:00Z,Cincinnati Reds,Toronto Blue Jays,Preview,,
776474,2025-09-03T22:45:00Z,Boston Red Sox,Cleveland Guardians,Preview,,
776476,2025-09-03T23:35:00Z,Tampa Bay Rays,Seattle Mariners,Preview,,
776466,2025-09-03T23:40:00Z,Kansas City Royals,Los Angeles Angels,Preview,,
776473,2025-09-03T23:40:00Z,Chicago Cubs,Atlanta Braves,Preview,,
776469,2025-09-03T23:40:00Z,Minnesota Twins,Chicago White Sox,Preview,,
776471,2025-09-03T23:40:00Z,Milwaukee Brewers,Philadelphia Phillies,Preview,,
776470,2025-09-03T23:45:00Z,St. Louis Cardinals,Athletics,Preview,,
776472,2025-09-04T00:10:00Z,Houston Astros,New York Yankees,Preview,,
776467,2025-09-04T00:40:00Z,Colorado Rockies,San Francisco Giants,Preview,,
776459,2025-09-04T20:10:00Z,Milwaukee Brewers,Philadelphia Phillies,Preview,,
776461,2025-09-04T22:40:00Z,Pittsburgh Pirates,Los Angeles Dodgers,Preview,,
776458,2025-09-04T23:35:00Z,Tampa Bay Rays,Cleveland Guardians,Preview,,
776463,2025-09-04T23:40:00Z,Kansas City Royals,Los Angeles Angels,Preview,,
776462,2025-09-04T23:40:00Z,Minnesota Twins,Chicago White Sox,Preview,,
776464,2025-09-04T23:40:00Z,Houston Astros,New York Yankees,Preview,,
776455,2025-09-05T18:20:00Z,Chicago Cubs,Washington Nationals,Preview,,
776450,2025-09-05T22:40:00Z,Cincinnati Reds,New York Mets,Preview,,
776452,2025-09-05T22:40:00Z,Detroit Tigers,Chicago White Sox,Preview,,
776453,2025-09-05T22:40:00Z,Pittsburgh Pirates,Milwaukee Brewers,Preview,,
776454,2025-09-05T23:05:00Z,Baltimore Orioles,Los Angeles Dodgers,Preview,,
776457,2025-09-05T23:05:00Z,New York Yankees,Toronto Blue Jays,Preview,,
776456,2025-09-05T23:10:00Z,Miami Marlins,Philadelphia Phillies,Preview,,
776460,2025-09-05T23:15:00Z,Atlanta Braves,Seattle Mariners,Preview,,
776451,2025-09-05T23:35:00Z,Tampa Bay Rays,Cleveland Guardians,Preview,,
776446,2025-09-05T23:40:00Z,Kansas City Royals,Minnesota Twins,Preview,,
776449,2025-09-06T00:05:00Z,Texas Rangers,Houston Astros,Preview,,
776445,2025-09-06T00:15:00Z,St. Louis Cardinals,San Francisco Giants,Preview,,
776442,2025-09-06T00:40:00Z,Colorado Rockies,San Diego Padres,Preview,,
776444,2025-09-06T01:38:00Z,Los Angeles Angels,Athletics,Preview,,
776448,2025-09-06T01:40:00Z,Arizona Diamondbacks,Boston Red Sox,Preview,,
776436,2025-09-06T17:05:00Z,New York Yankees,Toronto Blue Jays,Preview,,
776440,2025-09-06T18:20:00Z,Chicago Cubs,Washington Nationals,Preview,,
776433,2025-09-06T20:10:00Z,Miami Marlins,Philadelphia Phillies,Preview,,
776435,2025-09-06T22:10:00Z,Detroit Tigers,Chicago White Sox,Preview,,
776439,2025-09-06T22:40:00Z,Cincinnati Reds,New York Mets,Preview,,
776441,2025-09-06T22:40:00Z,Pittsburgh Pirates,Milwaukee Brewers,Preview,,
776443,2025-09-06T23:05:00Z,Baltimore Orioles,Los Angeles Dodgers,Preview,,
776438,2025-09-06T23:05:00Z,Tampa Bay Rays,Cleveland Guardians,Preview,,
776437,2025-09-06T23:15:00Z,St. Louis Cardinals,San Francisco Giants,Preview,,
776432,2025-09-06T23:15:00Z,Texas Rangers,Houston Astros,Preview,,
776434,2025-09-06T23:15:00Z,Kansas City Royals,Minnesota Twins,Preview,,
776447,2025-09-06T23:15:00Z,Atlanta Braves,Seattle Mariners,Preview,,
776424,2025-09-07T00:10:00Z,Arizona Diamondbacks,Boston Red Sox,Preview,,
776431,2025-09-07T00:10:00Z,Colorado Rockies,San Diego Padres,Preview,,
776430,2025-09-07T01:38:00Z,Los Angeles Angels,Athletics,Preview,,
776428,2025-09-07T16:05:00Z,Atlanta Braves,Seattle Mariners,Preview,,
776421,2025-09-07T16:10:00Z,Tampa Bay Rays,Cleveland Guardians,Preview,,
776427,2025-09-07T17:35:00Z,Baltimore Orioles,Los Angeles Dodgers,Preview,,
776423,2025-09-07T17:35:00Z,New York Yankees,Toronto Blue Jays,Preview,,
776419,2025-09-07T17:35:00Z,Pittsburgh Pirates,Milwaukee Brewers,Preview,,
776429,2025-09-07T17:40:00Z,Cincinnati Reds,New York Mets,Preview,,
776425,2025-09-07T17:40:00Z,Detroit Tigers,Chicago White Sox,Preview,,
776426,2025-09-07T17:40:00Z,Miami Marlins,Philadelphia Phillies,Preview,,
776422,2025-09-07T18:10:00Z,Kansas City Royals,Minnesota Twins,Preview,,
776416,2025-09-07T18:15:00Z,St. Louis Cardinals,San Francisco Giants,Preview,,
776420,2025-09-07T18:20:00Z,Chicago Cubs,Washington Nationals,Preview,,
776418,2025-09-07T18:35:00Z,Texas Rangers,Houston Astros,Preview,,
776417,2025-09-07T19:10:00Z,Colorado Rockies,San Diego Padres,Preview,,
776414,2025-09-07T20:07:00Z,Los Angeles Angels,Athletics,Preview,,
776415,2025-09-07T20:10:00Z,Arizona Diamondbacks,Boston Red Sox,Preview,,
776413,2025-09-08T22:40:00Z,Cleveland Guardians,Kansas City Royals,Preview,,
776409,2025-09-08T22:40:00Z,Miami Marlins,Washington Nationals,Preview,,
776405,2025-09-08T22:45:00Z,Philadelphia Phillies,New York Mets,Preview,,
776412,2025-09-08T23:15:00Z,Atlanta Braves,Chicago Cubs,Preview,,
776406,2025-09-09T00:05:00Z,Texas Rangers,Milwaukee Brewers,Preview,,
776411,2025-09-09T01:38:00Z,Los Angeles Angels,Minnesota Twins,Preview,,
776407,2025-09-09T01:40:00Z,San Diego Padres,Cincinnati Reds,Preview,,
776400,2025-09-09T01:40:00Z,Seattle Mariners,St. Louis Cardinals,Preview,,
776399,2025-09-09T01:45:00Z,San Francisco Giants,Arizona Diamondbacks,Preview,,
776410,2025-09-09T02:05:00Z,Athletics,Boston Red Sox,Preview,,
776408,2025-09-09T02:10:00Z,Los Angeles Dodgers,Colorado Rockies,Preview,,
776401,2025-09-09T22:35:00Z,Baltimore Orioles,Pittsburgh Pirates,Preview,,
776403,2025-09-09T22:40:00Z,Cleveland Guardians,Kansas City Royals,Preview,,
776397,2025-09-09T22:40:00Z,Miami Marlins,Washington Nationals,Preview,,
776404,2025-09-09T22:45:00Z,Philadelphia Phillies,New York Mets,Preview,,
776398,2025-09-09T23:05:00Z,New York Yankees,Detroit Tigers,Preview,,
776393,2025-09-09T23:07:00Z,Toronto Blue Jays,Houston Astros,Preview,,
776402,2025-09-09T23:15:00Z,Atlanta Braves,Chicago Cubs,Preview,,
776388,2025-09-09T23:40:00Z,Chicago White Sox,Tampa Bay Rays,Preview,,
776395,2025-09-10T00:05:00Z,Texas Rangers,Milwaukee Brewers,Preview,,
776390,2025-09-10T01:38:00Z,Los Angeles Angels,Minnesota Twins,Preview,,
776392,2025-09-10T01:40:00Z,San Diego Padres,Cincinnati Reds,Preview,,
